"","ID","Estimate.10","SE.10","EC50","SE.50","Estimate.90","SE.90"
"1","CAM 1",0.0307854341842369,0.00164517480306214,0.0924550169660731,0.00206222201806325,0.277661510669018,0.0145939759381154
"2","CAM 2",0.0302269815194187,0.00118310804120434,0.0718292315207328,0.00114427669551938,0.170689835422186,0.00587732623674137
"3","CAM 3",0.00983221054151216,0.00123110757716616,0.0524708056019792,0.00229615621438165,0.280016933007749,0.023913504672753
"4","CHI 11-2",0.000219143096960396,0.00011430072002975,54.2623197823972,7.29071539288079,13435966.6766015,7790062.45915693
"5","CHI 13-5",0.0102376988621807,0.00372428483436559,0.920875805900371,0.143059620850525,82.8323103959733,22.1230394616429
"6","CHI 14-1",0.00159054343369774,0.000927075421277958,0.261790252700481,0.0585205496275643,43.0885035623652,20.097194606187
"7","CHI 16-3",0.0172831269806566,0.0066922032869947,11.2802457731858,1.75567758616768,7362.32192507105,2941.85389404279
"8","CHI 18-5",0.00453459404607415,0.00236738278496105,2.69571956965266,0.579856187333883,1602.54786302198,762.323953556333
"9","CHI 19-3",0.00302656806047199,0.00164325216410582,0.593808288142329,0.134683155379689,116.504329663591,54.1154672445336
"10","CHI 2-2",0.0204353889066674,0.00770422795655163,45.0334824785769,6.54118729173294,99240.3204759477,44871.2914344984
"11","CHI 20-3",0.035951172164822,0.00411606551181097,0.0792558062259561,0.0031196638692752,0.174722615210658,0.0186870073762006
"12","CHI 7-5",0.0252941210964881,0.0136165005744537,89.2908180181014,22.1773221024817,315205.661897802,230009.017696916
"13","CHI 8-2",0.000825733276220878,0.000386603742890338,0.568434036172481,0.0998832418125526,391.309473390904,145.418208750822
"14","CHI 9-1",0.0590284783813208,0.0385724927449283,11.9201329486567,2.43085361075715,2407.1359013485,1367.84609044683
"15","GRO 12-1",6.23136059250792e-05,5.31587512610042e-05,25.8825547967287,7.03987493335861,10750567.7590077,10956476.0520234
"16","GRO 15-1",0,0,0.126154775770116,0.884877650139495,Inf,NA
"17","GRO 5-2",5.93931834037149e-06,4.72060545713527e-06,0.0386940411890779,0.00990769662928176,252.087653454254,111.374634220165
"18","MICH 11-2",0.000545274318847921,0.000371552891042736,42.6193155214406,10.7857135307152,3331178.44125484,2842186.45311328
"19","MICH 2-2",0.000523055618463802,0.000294665567614079,0.245368945164064,0.0503375390887663,115.104239636596,48.3275098754765
"20","NAY 10-2",0.0150683691112321,0.0014676487690431,0.0672104534832049,0.00252591999233833,0.299783276084661,0.0241280572823897
"21","NAY 13-3",0.020985004030575,0.00133849371524921,0.0746403984398833,0.00182443045948857,0.265484298747208,0.0150611587938499
"22","NAY 14-3",0.0229015888803516,0.00118135272251874,0.0744010300332506,0.0014510557522875,0.24170869972947,0.011268656065714
"23","NAY 15-2",0.0092024887351165,0.00132270130465924,0.0493253728000428,0.00242931108302711,0.264384176052175,0.0249272287370542
"24","NAY 17-3",0.0193978523911268,0.00106083716134504,0.0685390166607813,0.00135758094371632,0.242170973884495,0.0113629244484511
"25","NAY 18-3",0.0117284407621571,0.00129054865461784,0.0558297717548275,0.00212369429533647,0.265761108181857,0.0211033834403774
"26","NAY 19-3",0.00410063112320064,0.0023401950292736,60.4971140863942,14.2138300643305,892521.346793457,654955.822464868
"27","NAY 2-2",0.0219143089732519,0.00118657576681981,0.0795462279062935,0.00172803479540308,0.288742957026084,0.0140989648067086
"28","NAY 20-1",0.0175578094273506,0.00128094763820484,0.055611948621846,0.00131725759781913,0.176143205239556,0.00974764580638323
"29","NAY 21-3",0.000920066678063653,0.000519053318731694,0.15379602062643,0.0307345852210807,25.7081541202048,10.6423610766898
"30","NAY 22-3",0.0157889308027174,0.00132994985856713,0.0623146863632871,0.00182557594913142,0.245939397991822,0.0165267158597492
"31","NAY 3-1",0.0209992217460917,0.00117816890149538,0.0769247702618254,0.00169701666913648,0.281792361230528,0.0140922554985389
"32","NAY 4-1",0.0136716869656941,0.00125574092745364,0.0574371184470496,0.00178130212138461,0.241303255682969,0.0166300556271633
"33","NAY 7-2",0.0158616944001465,0.000982433208901283,0.0600723657753042,0.00125694320024207,0.227509687099293,0.0110677368946894
"34","NAY 8-3",0.0259544142544403,0.00128713256378741,0.0852837148958478,0.00173369455281726,0.280234104115524,0.0131154084580853
"35","NAY 9-1",0.00125714591105255,0.000494283531935191,0.537424403087318,0.0819039556965088,229.746592256694,70.6121731742901
"36","OAX 12-3",0.0660865063110941,0.0250468800974774,100.36643640971,17.5187078836682,152427.811967621,80169.8771424381
"37","OAX 13-2",0.00327072308134738,0.000812243704279282,0.0997978264301912,0.00993568719903737,3.04507777408281,0.540636687120583
"38","OAX 2-1",0.00951251728018571,0.00454923971685122,73.940295247046,15.5282884882608,574734.016263843,365439.365254756
"39","OAX 3-2",0.00523024490249702,0.000859423519563763,0.0895682987828736,0.00626476735568693,1.53386319310364,0.182395062842908
"40","OAX 4-1",0.00858261710787732,0.00515339934610235,109.283950776589,27.9085438546722,1391531.4812749,1114531.20582167
"41","OAX 5-2",2.79894319237736,1.29562053368152,413.773859914337,79.2686020960934,61169.0896816626,43734.1903097224
"42","OAX 6-3",0.00166739434753943,0.00111315841392096,18.55485883987,4.76363606454447,206479.521221574,158076.374347767
"43","OAX 9-2",0.437177279399887,0.158397091168343,420.99912875306,55.2337737694527,405419.66557396,198163.043959362
"44","SIN 1-3",0.442780267588927,0.353820783164949,167.541699506531,25.6289449547224,63395.3749257786,54201.6420862798
"45","SIN 14-2",0.300447386383,0.144302994199899,213.949446519499,29.5445269738764,152354.01518071,88348.6468499764
"46","TAB 1",0.0239743616872516,0.00148432739531625,0.0803195132585122,0.00192169907912989,0.269088466013874,0.0148744515460188
"47","TAB 2",0.0209248635988636,0.000878836107818835,0.0666366209364557,0.000981170844342263,0.212208754855159,0.00732505538216666
"48","VER 11-1",2.1692722208697e-07,2.39352159873934e-07,9.099741169928,2.2474240727281,381719216.99382,463401455.517322
"49","VER 4-3",0.00125669006178769,0.0012323090724768,74.8793280459565,13.9804223868148,4461652.03267217,4397899.17259274
"50","VER 8-1",4.07743686674536e-07,4.10397818745204e-07,0.0649861965698166,0.0177673617227631,10357.5012504898,6730.03647409534
